loan_id,pool_id,protocol_id,protocol_name,network_id,network_name,base_asset_id,base_asset_ticker,loan_type,amortization_type,asset_status,investment_status,term_days,payment_interval_days,written_off_principal_token,principal_paid_token,interest_paid_dollar,outstanding_principal_dollar,defaulted_loans_amount_dollar,interest_paid_token,written_off_principal_dollar,outstanding_principal_token,principal_paid_dollar,funded_assets_token,funded_assets_dollar,base_interest_rate,management_fee_rate,late_fee_interest_rate,funding_open_timestamp,term_start_timestamp,term_end_timestamp
0x1dd2013ee684ae91add3df44fecc1f4192bf558d,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,1000000.00,36425.14,0.00,0.00,36427.40,0.00,0.00,999938.01,995117.81,995056.12,9,,0,2022-03-22T05:59:52,2022-03-22T06:05:49,2022-09-13T17:25:56
0x1dff8b506943278669fb1480b06b102451bb4be8,0x3e701d29fcb8747b5c3f88649397d88fff9bd3e9,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,77770000.00,1320676.45,0.00,0.00,1320758.32,0.00,0.00,77765179.13,77580155.97,77575346.87,7.25,,0,2022-03-22T03:22:34,2022-03-22T03:25:12,2022-06-19T18:15:18
0x1e53301f0693e457a0bf2639cc756e36a0dac7b4,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,4650000.00,165096.61,0.00,0.00,165106.85,0.00,0.00,4649711.75,4650000.00,4649711.75,9,,,2021-08-21T18:16:58,2021-08-22T02:43:23,2022-02-17T08:29:40
0x1e73b5c1a3570b362d46ae9bf429b25c05e514a7,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,repaid,full,365,30.00,0.00,100000.00,14998.88,0.00,0.00,14999.81,0.00,0.00,99993.80,100000.00,99993.80,15,0,0,2021-08-25T23:33:41,2020-12-08T01:37:50,2021-12-08T01:37:50
0x1f1b8762cc4f8a2c637207e14dea7a5c3fad8bc1,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,10000000.00,197248.05,0.00,0.00,197260.27,0.00,0.00,9999380.11,10000000.00,9999380.11,10,,0,2022-09-08T14:47:40,2022-09-08T19:52:13,2022-12-07T00:40:11
0x1fb75317a2dc8430449fc3fd0be206785fb63cbb,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,60,30.00,0.00,100.00,1.83,0.00,0.00,1.83,0.00,0.00,99.99,99.84,99.83,10.11,,0,2022-04-01T09:20:59,2022-05-12T16:41:40,2022-11-30T19:34:11
0x20276b8be9a16359d167c2fb7224c2dbfe0e77db,0xcc8058526de295c6ad917cb41416366d69a24cde,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,60,30.00,0.00,5000000.00,88761.62,0.00,0.00,88767.12,0.00,0.00,4999690.06,5000000.00,4999690.06,12,,0,2022-09-14T07:21:02,2022-09-14T13:14:22,2022-11-11T10:16:23
0x227a1a385ac41ef63eabbc8dc31bcd70d62d9cfa,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,30.00,0.00,8390000.00,368971.60,0.00,0.00,368994.48,0.00,0.00,8389479.91,8390000.00,8389479.91,15.75,,0,2024-03-22T00:37:47,2024-03-22T00:37:47,2024-07-17T20:28:11
0x235f23675fd003a23717f25aa16198a4f9f4a2ce,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,17000000.00,586812.94,0.00,0.00,586849.32,0.00,0.00,16998946.19,16917002.74,16915954.07,8.75,,0,2022-03-27T09:32:20,2022-03-28T05:47:17,2022-09-21T09:21:59
0x249b5907564f0cf3fb771b013a6f9f33e1225657,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,4000000.00,99445.89,0.00,0.00,99452.05,0.00,0.00,3999752.04,4000000.00,3999752.04,11,,0,2022-10-25T00:43:35,2022-10-25T00:50:11,2023-01-22T00:13:47
0x25828fa988e0ad53d71c2b7031da78455a4979b1,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,5000000.00,177523.24,0.00,0.00,177534.25,0.00,0.00,4999690.06,5000000.00,4999690.06,9,,,2021-08-03T05:57:48,2021-08-03T06:47:27,2022-01-28T18:16:42
0x2599d9124a2db4eda337a15c3dde53a06a606c2f,0x3e701d29fcb8747b5c3f88649397d88fff9bd3e9,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,47250000.00,839282.73,0.00,0.00,839334.76,0.00,0.00,47247071.03,47134658.22,47131736.40,7.5,,0,2022-02-18T03:24:26,2022-02-25T14:26:23,2022-05-19T03:11:18
0x2603e1294aa3c1c7fc0a60e360d23936b6398b99,0xe9d33286f0e37f517b1204aa6da085564414996d,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,90.00,0.00,2725499.15,115314.33,0.00,0.00,115321.48,0.00,0.00,2725330.20,2725499.15,2725330.20,16.2,,0,2023-12-29T14:44:35,2023-12-29T14:44:35,2024-01-19T17:19:23
0x284df19ed5722774c702bb4ccfeb52ef58d4b9bd,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,9000000.00,390551.13,0.00,0.00,390575.34,0.00,0.00,8999442.10,9000000.00,8999442.10,11,,,2021-12-10T15:54:48,2021-12-10T17:18:46,2022-06-08T09:19:15
0x2872c1140117a5de85e0dd06ed1b439d23707ad1,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,repaid,full,60,30.00,0.00,370.00,9841.29,0.00,0.00,3.74,0.00,0.00,973461.33,370.00,973461.33,7.5,,0,2022-10-25T15:56:59,2022-10-25T15:57:35,2022-12-21T23:03:47
0x29b468679303317267ec17b2cff3ceda3c2b8829,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,7000000.00,100103.38,0.00,0.00,100109.59,0.00,0.00,6999566.08,6982912.33,6982479.47,7.25,,0,2022-04-29T18:37:54,2022-04-30T04:36:09,2022-07-28T17:17:43
0x2e59ddd00f1456844f8d8ae7a5b17cdcbc73ef5c,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,60,30.00,0.00,10000000.00,157798.44,0.00,0.00,157808.22,0.00,0.00,9999380.11,10000000.00,9999380.11,12,,0,2022-09-01T11:37:46,2022-09-01T11:40:14,2022-10-04T15:22:59
0x2e7080131a55a63b49fbfa47e546b3a395b0b826,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,repaid,full,,10.00,0.00,5000000.00,46654.44,0.00,0.00,46657.33,0.00,0.00,4999690.06,5000000.00,4999690.06,10,,0,2024-06-07T19:24:47,2024-06-07T19:24:47,2024-07-17T21:06:11
0x2e8d2efea5584ebe00c94a206473a70b3c556c0a,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,15000000.00,488188.91,0.00,0.00,488219.18,0.00,0.00,14999070.17,14926767.12,14925841.83,8.25,,0,2022-03-18T04:53:42,2022-03-18T07:46:03,2022-09-13T17:21:14
0x30624c71e0753c8580cf715fcd729238dc3f6234,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,9000000.00,153557.60,0.00,0.00,153567.12,0.00,0.00,8999442.10,8978030.14,8977473.60,8.5,,0,2022-03-25T05:30:18,2022-03-25T12:11:33,2022-06-23T18:29:53
0x310dde90ac108db90ecf7eaa54524972d708d03b,0xcc8058526de295c6ad917cb41416366d69a24cde,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,16000000.00,381674.97,0.00,0.00,381698.63,0.00,0.00,15999008.18,16000000.00,15999008.18,10.75,,0,2022-08-12T07:43:48,2022-08-12T07:50:46,2022-11-12T21:19:23
0x3148897e19bce5d29817f192291c5442900d0d8a,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,4000000.00,173578.28,0.00,0.00,173589.04,0.00,0.00,3999752.04,4000000.00,3999752.04,11,,,2021-06-30T22:54:45,2021-07-02T03:49:34,2021-12-30T02:52:22
0x3170d353772ed68676044f8b76f0641b2cba084e-0x1,0x3170d353772ed68676044f8b76f0641b2cba084e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,1048932.57,48939.00,0.00,0.00,48932.57,0.00,0.00,1049070.49,1000000.00,1000131.49,4.88,0,0,2021-11-07T22:31:55,2021-11-07T22:49:27,2022-11-19T00:00:00
0x3170d353772ed68676044f8b76f0641b2cba084e-0x2,0x3170d353772ed68676044f8b76f0641b2cba084e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,262180.15,12181.75,0.00,0.00,12180.15,0.00,0.00,262214.63,250000.00,250032.87,4.88,0,0,2021-12-22T15:41:57,2021-12-22T15:42:51,2024-05-16T00:00:00
0x333fa79511f4f175ce1af4ddd82e135198cf015e,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,repaid,full,90,30.00,0.00,9000.00,233544.22,0.00,0.00,88.77,0.00,0.00,23678789.06,9000.00,23678789.06,5,,0,2022-08-16T20:29:27,2022-08-16T20:31:18,2022-11-14T21:24:11
0x379c61db1c6517c1859bcfe753cd226e8f157b8f,0x6f6c8013f639979c84b756c7fc1500eb5af18dc4,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,1500000.00,34025.29,0.00,0.00,34027.40,0.00,0.00,1499907.02,1500000.00,1499907.02,11.5,,,2021-07-15T05:41:51,2021-07-15T12:19:08,2021-10-13T10:49:55
0x3b03863bd553c4ce07eabf2278016533451c9101-0x1,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,124742.27,0.52,0.00,0.00,0.52,0.00,0.00,124758.67,124741.74,124758.15,7.7,0,0,2021-11-12T02:26:07,2021-12-21T15:18:44,2023-11-30T00:00:00
0x3b03863bd553c4ce07eabf2278016533451c9101-0x2,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,201482.61,1482.80,0.00,0.00,1482.61,0.00,0.00,201509.10,200000.00,200026.30,7.7,0,0,2021-11-12T15:36:28,2021-11-16T15:40:48,2023-11-29T00:00:00
0x3b03863bd553c4ce07eabf2278016533451c9101-0x3,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.7,0,0,2021-12-28T20:48:03,null,null
0x3b8345c3a7d254d24dadfee2b0a9575116e25679,0x3e701d29fcb8747b5c3f88649397d88fff9bd3e9,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,90,30.00,0.00,21250000.00,423081.65,0.00,0.00,423107.88,0.00,0.00,21248682.74,21250000.00,21248682.74,8.5,,,2021-11-19T06:18:27,2021-11-19T06:21:21,2022-02-17T00:27:02
0x3b90c0cbff5bca6436d615853a35913035d29db8,0xfebd6f15df3b73dc4307b1d7e65d46413e710c27,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,repaid,full,180,30.00,0.00,8000000.00,365960.87,0.00,0.00,365983.56,0.00,0.00,7999504.09,8000000.00,7999504.09,11.5,,,2021-12-08T20:58:58,2021-12-08T21:05:44,2022-06-10T15:58:48
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,102556.70,2557.03,0.00,0.00,2556.70,0.00,0.00,102570.18,100000.00,100013.15,15.4,0,0,2021-08-05T16:22:57,2021-08-05T16:41:03,2021-10-05T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x10,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,753952.22,3952.74,0.00,0.00,3952.22,0.00,0.00,754051.35,750000.00,750098.62,7.5,0,0,2022-04-14T20:27:20,2022-04-14T20:56:26,2022-05-13T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x11,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,929457.91,4458.50,0.00,0.00,4457.91,0.00,0.00,929580.12,925000.00,925121.63,7.5,0,0,2022-04-18T17:22:13,2022-04-19T14:12:51,2022-05-25T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x12,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,850217.92,217.94,0.00,0.00,217.92,0.00,0.00,850329.71,850000.00,850111.76,7.5,0,0,2022-05-08T20:55:32,2022-05-10T16:20:51,2022-06-13T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x13,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,860895.01,10896.45,0.00,0.00,10895.01,0.00,0.00,861008.21,850000.00,850111.76,7.5,0,0,2022-05-11T22:10:00,2022-05-11T22:14:57,2022-07-15T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x14,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,101321.99,1322.17,0.00,0.00,1321.99,0.00,0.00,101335.32,100000.00,100013.15,7.5,0,0,2022-05-11T22:22:05,2022-05-11T22:31:07,2022-07-15T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x15,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,865547.96,11659.05,0.00,0.00,11657.52,0.00,0.00,865661.76,853890.44,854002.71,7.5,0,0,2022-05-11T22:23:44,2022-05-13T20:30:26,2022-07-15T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x16,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,627823.91,7824.94,0.00,0.00,7823.91,0.00,0.00,627906.46,620000.00,620081.52,7.5,0,0,2022-05-13T20:38:58,2022-05-14T19:50:42,2022-07-15T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x17,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,877249.86,12251.47,0.00,0.00,12249.86,0.00,0.00,877365.21,865000.00,865113.74,7.5,0,0,2022-07-12T21:44:38,2022-07-12T21:54:27,2022-09-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x18,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,739408.50,9409.74,0.00,0.00,9408.50,0.00,0.00,739505.72,730000.00,730095.99,7.5,0,0,2022-07-14T20:41:36,2022-07-14T20:44:50,2022-09-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x19,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,724205.76,8450.66,0.00,0.00,8449.55,0.00,0.00,724300.99,715756.21,715850.32,7.5,0,0,2022-07-18T20:10:06,2022-07-18T20:30:19,2022-09-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1a,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,9106.30,106.31,0.00,0.00,106.30,0.00,0.00,9107.49,9000.00,9001.18,7.5,0,0,2022-07-21T11:27:12,2022-07-21T11:29:18,2022-09-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1b,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,783038.86,10040.18,0.00,0.00,10038.86,0.00,0.00,783141.82,773000.00,773101.64,7.5,0,0,2022-09-13T22:53:16,2022-09-13T23:22:38,2022-11-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1c,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,635141.09,8142.16,0.00,0.00,8141.09,0.00,0.00,635224.60,627000.00,627082.44,7.5,0,0,2022-09-14T22:14:41,2022-09-14T23:18:04,2022-11-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1d,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,536458.23,6459.08,0.00,0.00,6458.23,0.00,0.00,536528.77,530000.00,530069.69,7.5,0,0,2022-09-16T15:04:23,2022-09-16T19:48:47,2022-11-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1e,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.5,0,0,2022-09-16T16:42:47,null,2022-11-22T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x1f,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,funded,closed,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0,0,2022-09-16T19:34:47,null,2023-09-25T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x2,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,102529.21,2529.55,0.00,0.00,2529.21,0.00,0.00,102542.69,100000.00,100013.15,13,0,0,2021-09-02T18:32:18,2021-09-07T13:29:45,2021-11-08T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x20,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,207557.13,12298.59,0.00,0.00,12296.97,0.00,0.00,207584.42,195260.15,195285.83,11,0,0,2022-09-21T17:21:59,2022-09-21T17:30:11,2023-09-25T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x21,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,747356.44,8400.72,0.00,0.00,8399.62,0.00,0.00,747454.71,738956.82,739053.98,7.5,0,0,2022-11-11T20:40:35,2022-11-15T18:39:35,2023-01-20T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x22,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,747464.76,8509.06,0.00,0.00,8507.94,0.00,0.00,747563.05,738956.82,739053.98,7.5,0,0,2022-11-11T20:44:47,2022-11-16T18:55:35,2023-01-20T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x23,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,456926.22,5219.89,0.00,0.00,5219.21,0.00,0.00,456986.30,451707.02,451766.41,7.5,0,0,2022-11-17T17:40:11,2022-11-18T20:23:11,2023-01-20T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x24,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,546543.27,7960.34,0.00,0.00,7959.29,0.00,0.00,546615.13,538583.97,538654.79,7.5,0,0,2023-01-03T16:28:35,2023-01-10T18:58:35,2024-02-29T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x25,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,468050.66,6635.50,0.00,0.00,6634.63,0.00,0.00,468112.20,461416.03,461476.70,7.5,0,0,2023-01-03T16:43:47,2023-01-12T19:11:59,2024-02-29T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x26,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,147057.08,2057.35,0.00,0.00,2057.08,0.00,0.00,147076.41,145000.00,145019.06,7.5,0,0,2023-01-03T16:55:23,2023-01-13T19:51:47,2024-02-29T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x27,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,281074.89,3875.06,0.00,0.00,3874.55,0.00,0.00,281111.84,277200.34,277236.79,7.5,0,0,2023-01-03T17:37:35,2023-01-14T22:48:35,2024-02-29T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x3,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,102522.63,2522.96,0.00,0.00,2522.63,0.00,0.00,102536.11,100000.00,100013.15,13,0,0,2021-10-04T20:13:33,2021-10-04T20:20:02,2022-01-06T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x4,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,306982.25,6983.17,0.00,0.00,6982.25,0.00,0.00,307022.61,300000.00,300039.45,11,0,0,2021-10-25T16:49:18,2021-10-25T17:01:01,2021-12-29T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x5,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,105492.17,2533.51,0.00,0.00,2533.17,0.00,0.00,105506.05,102959.00,102972.54,15.4,0,0,2021-11-08T20:40:30,2021-11-12T01:41:56,2022-01-08T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x6,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,105294.36,2335.67,0.00,0.00,2335.36,0.00,0.00,105308.21,102959.00,102972.54,13,0,0,2021-12-07T22:58:55,2021-12-07T23:15:27,2022-02-08T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x7,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,611528.31,10529.69,0.00,0.00,10528.31,0.00,0.00,611608.71,601000.00,601079.02,10,0,0,2021-12-07T23:54:05,2021-12-09T15:47:18,2022-02-12T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x8,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,104110.82,1622.03,0.00,0.00,1621.82,0.00,0.00,104124.51,102489.00,102502.48,13,0,0,2022-01-08T15:57:22,2022-01-08T15:59:09,2022-03-11T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0x9,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,305218.96,5219.64,0.00,0.00,5218.96,0.00,0.00,305259.09,300000.00,300039.45,10,0,0,2022-02-08T22:19:14,2022-02-08T22:24:53,2022-04-14T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xa,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,27297.49,97.51,0.00,0.00,97.49,0.00,0.00,27301.08,27200.00,27203.58,10,0,0,2022-02-09T15:46:25,2022-02-09T15:50:52,2022-04-16T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xb,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,313514.20,5130.88,0.00,0.00,5130.20,0.00,0.00,313555.42,308384.00,308424.55,10,0,0,2022-02-11T15:50:24,2022-02-11T15:58:53,2022-04-14T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xc,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,203330.15,3330.58,0.00,0.00,3330.15,0.00,0.00,203356.88,200000.00,200026.30,10,0,0,2022-02-11T17:25:08,2022-02-11T17:27:13,2022-04-14T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xd,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,702675.07,11060.52,0.00,0.00,11059.07,0.00,0.00,702767.46,691616.00,691706.94,10,0,0,2022-02-11T17:44:04,2022-02-14T21:26:51,2022-04-14T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xe,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,831849.30,6850.20,0.00,0.00,6849.30,0.00,0.00,831958.68,825000.00,825108.48,10,0,0,2022-03-15T16:39:23,2022-03-15T16:43:03,2022-04-14T00:00:00
0x3d167bd08f762fd391694c67b5e6af0868c45538-0xf,0x3d167bd08f762fd391694c67b5e6af0868c45538,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,repaid,full,,,0.00,753876.25,3876.76,0.00,0.00,3876.25,0.00,0.00,753975.38,750000.00,750098.62,7.5,0,0,2022-04-13T18:56:55,2022-04-13T19:04:37,2022-05-13T00:00:00
